# X , Y , E
3
801.145,0.419763,0.0102739
801.856,0.419125,0.0102605
802.567,0.417027,0.0101862
803.279,0.435268,0.0104146
803.991,0.427645,0.0102905
804.705,0.409995,0.0101331
805.419,0.421015,0.0102766
806.133,0.425051,0.01028
806.848,0.421889,0.0102961
807.564,0.443983,0.0104253
808.28,0.445769,0.0104706
808.997,0.41828,0.0101651
809.715,0.409169,0.0100449
810.433,0.425368,0.0102521
811.152,0.432338,0.010275
811.872,0.42622,0.0101726
812.592,0.419434,0.0101116
813.313,0.425165,0.0101704
814.035,0.411951,0.00996874
814.757,0.429007,0.0101501
815.48,0.419548,0.0100858
816.203,0.433306,0.0101727
816.927,0.428083,0.0101259
817.652,0.424156,0.0100512
818.377,0.437103,0.0101907
819.103,0.437479,0.010169
819.83,0.426505,0.010088
820.557,0.43108,0.0100947
821.285,0.431684,0.0101206
822.014,0.4321,0.010086
822.743,0.448874,0.0102543
823.473,0.435603,0.0100967
824.203,0.43612,0.0101094
824.934,0.435391,0.0100803
825.666,0.439003,0.0101566
826.399,0.431657,0.0100087
827.132,0.447546,0.0102071
827.866,0.441696,0.0101807
828.6,0.439462,0.010108
829.335,0.446334,0.0101271
830.071,0.441045,0.0101014
830.807,0.452683,0.0102143
831.544,0.446418,0.0101563
832.282,0.462138,0.0102786
833.02,0.465206,0.0103319
833.759,0.464779,0.0103263
834.499,0.488233,0.010545
835.239,0.47917,0.0104202
835.98,0.472748,0.0103085
836.722,0.493875,0.0105535
837.464,0.501167,0.0106025
838.207,0.504469,0.0106747
838.951,0.481814,0.0104125
839.695,0.482198,0.0103653
840.44,0.512356,0.010735
841.185,0.524768,0.0108196
841.932,0.520508,0.0108154
842.679,0.519234,0.0107748
843.426,0.53205,0.0108837
844.174,0.518539,0.0107312
844.923,0.524896,0.0107676
845.673,0.519509,0.0107387
846.423,0.523349,0.0107477
847.174,0.527657,0.0107774
847.925,0.520846,0.0106877
848.678,0.533323,0.01079
849.431,0.531466,0.0107582
850.184,0.507115,0.0105438
850.938,0.531101,0.010763
851.693,0.528739,0.0107223
852.449,0.538406,0.0108045
853.205,0.540695,0.0108194
853.962,0.524467,0.0106621
854.719,0.515243,0.0105495
855.478,0.516821,0.0105471
856.237,0.500054,0.010407
856.996,0.493518,0.0102716
857.757,0.477331,0.0101255
858.517,0.497613,0.0103194
859.279,0.502281,0.0103393
860.041,0.485429,0.010135
860.804,0.487921,0.0101531
861.568,0.477446,0.0100819
862.332,0.467648,0.00993519
863.097,0.485826,0.0101067
863.863,0.481004,0.0100284
864.629,0.479243,0.010022
865.396,0.475354,0.00999629
866.164,0.481904,0.0100107
866.932,0.468219,0.00987662
867.702,0.470314,0.00989919
868.471,0.476428,0.00998448
869.242,0.464848,0.00982191
870.013,0.463262,0.00979894
870.785,0.490983,0.0100845
871.557,0.483641,0.0099908
872.33,0.480465,0.00994772
873.104,0.469591,0.00982501
873.879,0.474043,0.00989573
874.654,0.471808,0.0098726
875.43,0.468005,0.00979851
876.207,0.456794,0.00966957
876.984,0.460363,0.009722
877.762,0.459326,0.00972268
878.541,0.458594,0.00966248
879.32,0.46881,0.00977723
880.1,0.452043,0.00957621
880.881,0.458791,0.00962056
881.662,0.464793,0.00966328
882.444,0.457873,0.00958463
883.227,0.440279,0.00940282
884.011,0.442532,0.00940442
884.795,0.446068,0.0094595
885.58,0.435671,0.00935689
886.366,0.426516,0.00923347
887.152,0.432169,0.00926052
887.939,0.44007,0.00937321
888.727,0.433906,0.00930486
889.515,0.438338,0.00929574
890.304,0.425911,0.00915548
891.094,0.441638,0.00938694
891.884,0.427114,0.00919506
892.676,0.43948,0.0093012
893.468,0.439113,0.0092938
894.26,0.427814,0.0091365
895.054,0.43252,0.0091952
895.848,0.430401,0.00919685
896.642,0.429334,0.00914848
897.438,0.44082,0.00927261
898.234,0.443316,0.00926385
899.031,0.443299,0.00927697
899.828,0.451181,0.00933385
900.627,0.44922,0.00930905
901.426,0.455284,0.00935708
902.225,0.468054,0.00947808
903.026,0.460128,0.00941478
903.827,0.470876,0.0094961
904.628,0.464735,0.00940403
905.431,0.465515,0.00942238
906.234,0.454826,0.00930576
907.038,0.454577,0.0093183
907.843,0.468282,0.00944584
908.648,0.472397,0.00945525
909.454,0.475037,0.00946617
910.261,0.471888,0.00941808
911.069,0.456445,0.00926215
911.877,0.464909,0.00932995
912.686,0.483533,0.0095106
913.495,0.481468,0.00948885
914.306,0.478712,0.00945157
915.117,0.477845,0.00945023
915.929,0.463195,0.00930283
916.741,0.464339,0.009275
917.555,0.465751,0.00928994
918.369,0.473944,0.00933981
919.183,0.469434,0.00929154
919.999,0.46258,0.00922345
920.815,0.462627,0.0092285
921.632,0.46216,0.00922599
922.449,0.460547,0.00920643
923.268,0.473044,0.00928795
924.087,0.474118,0.0093115
924.907,0.458956,0.00915644
925.727,0.452767,0.00912336
926.548,0.457947,0.00912047
927.37,0.454516,0.0091043
928.193,0.46786,0.00918062
929.016,0.456827,0.00906694
929.841,0.45428,0.00907013
930.665,0.466974,0.00920271
931.491,0.466443,0.00915424
932.317,0.443998,0.0089588
933.144,0.463112,0.00913177
933.972,0.469937,0.00917756
934.801,0.460693,0.00904529
935.63,0.458342,0.00904116
936.46,0.466432,0.0091208
937.291,0.470908,0.00916781
938.122,0.465227,0.00910333
938.955,0.466789,0.00907989
939.788,0.463265,0.0090518
940.621,0.463366,0.00904577
941.456,0.469334,0.00909553
942.291,0.459278,0.00899702
943.127,0.457332,0.00896359
943.964,0.459366,0.00895042
944.801,0.469293,0.00907988
945.639,0.467282,0.00902899
946.478,0.457738,0.00897807
947.318,0.453579,0.00890046
948.158,0.446556,0.00881407
948.999,0.454482,0.0088862
949.841,0.462851,0.00895245
950.684,0.472479,0.00905531
951.527,0.461708,0.00893284
952.371,0.468053,0.0089934
953.216,0.475092,0.00902855
954.062,0.479671,0.00909509
954.908,0.467735,0.00899108
955.755,0.462293,0.00891253
956.603,0.4607,0.00888692
957.452,0.45427,0.00879571
958.301,0.454741,0.00880536
959.151,0.458104,0.00883251
960.002,0.463638,0.00887678
960.854,0.449614,0.00876043
961.706,0.445924,0.00869353
962.559,0.44018,0.00864085
963.413,0.441777,0.00864204
964.268,0.437685,0.00858922
965.123,0.4436,0.00866318
965.98,0.446379,0.00865523
966.837,0.441694,0.00861759
967.694,0.442071,0.00864037
968.553,0.431902,0.00850664
969.412,0.427911,0.00847726
970.272,0.425493,0.00845071
971.133,0.426382,0.00843321
971.994,0.414422,0.00828632
972.856,0.41854,0.00834803
973.72,0.423486,0.00838997
974.583,0.429328,0.00842065
975.448,0.422992,0.00833203
976.313,0.436298,0.00846564
977.179,0.444328,0.00855422
978.046,0.431062,0.00841264
978.914,0.43408,0.00842496
979.782,0.436284,0.00843133
980.652,0.435117,0.00845711
981.521,0.444698,0.00850979
982.392,0.442525,0.00849164
983.264,0.44756,0.00855053
984.136,0.454022,0.00857627
985.009,0.46249,0.00865362
985.883,0.472183,0.00871383
986.757,0.47823,0.00880908
987.633,0.465569,0.00866952
988.509,0.478572,0.00877104
989.386,0.485471,0.00886469
990.264,0.51181,0.00908752
991.142,0.512012,0.00907839
992.021,0.511381,0.00903228
992.901,0.515478,0.00906211
993.782,0.513971,0.00905879
994.664,0.517477,0.00905918
995.546,0.53762,0.00923629
996.429,0.537425,0.00924487
997.313,0.548487,0.00931485
998.198,0.555908,0.00937297
999.084,0.553554,0.0093184
999.97,0.564567,0.00941786
1000.86,0.573521,0.00948494
1001.75,0.569857,0.00945715
1002.63,0.571521,0.00947161
1003.52,0.558718,0.00934881
1004.41,0.558896,0.00933028
1005.3,0.550078,0.0092447
1006.2,0.546621,0.00924312
1007.09,0.544824,0.00920971
1007.98,0.549649,0.00924025
1008.88,0.540957,0.00916204
1009.77,0.529184,0.00904257
1010.67,0.548122,0.0092015
1011.56,0.517622,0.00894162
1012.46,0.501487,0.00881354
1013.36,0.498884,0.0087696
1014.26,0.492801,0.00869743
1015.16,0.483851,0.00861982
1016.06,0.487571,0.00864821
1016.96,0.484853,0.00860835
1017.86,0.494297,0.00868689
1018.77,0.483273,0.0086169
1019.67,0.469353,0.00846897
1020.57,0.463856,0.00842733
1021.48,0.471847,0.00846506
1022.39,0.46612,0.00842902
1023.29,0.467844,0.00842695
1024.2,0.459427,0.00832087
1025.11,0.46005,0.00832049
1026.02,0.450905,0.00825195
1026.93,0.460306,0.00833495
1027.84,0.448842,0.00820817
1028.75,0.4536,0.00825209
1029.66,0.449637,0.00822205
1030.58,0.459044,0.00828826
1031.49,0.458016,0.00827178
1032.41,0.457294,0.00824406
1033.32,0.465923,0.00834329
1034.24,0.471597,0.00838579
1035.16,0.473652,0.0083849
1036.07,0.459555,0.00824922
1036.99,0.466428,0.00831842
1037.91,0.466176,0.00832523
1038.83,0.458306,0.00823522
1039.76,0.468289,0.00830781
1040.68,0.465639,0.00827176
1041.6,0.470489,0.00831578
1042.53,0.479106,0.00839094
1043.45,0.465402,0.00826481
1044.38,0.470333,0.00829693
1045.3,0.467549,0.00829259
1046.23,0.457951,0.00819032
1047.16,0.466579,0.00823753
1048.09,0.455694,0.00814497
1049.02,0.463929,0.00823121
1049.95,0.463308,0.00822031
1050.88,0.459068,0.00815121
1051.81,0.45208,0.00807937
1052.74,0.436551,0.00796018
1053.68,0.445406,0.00802986
1054.61,0.454405,0.00810208
1055.55,0.434604,0.00791934
1056.49,0.453586,0.00808846
1057.42,0.441898,0.00798904
1058.36,0.441181,0.00796239
1059.3,0.431503,0.00785613
1060.24,0.436218,0.00790991
1061.18,0.444955,0.00798517
1062.12,0.442869,0.00794584
1063.06,0.445906,0.00797743
1064.01,0.442847,0.00794956
1064.95,0.431974,0.00784252
1065.9,0.432437,0.00783027
1066.84,0.433525,0.00783367
1067.79,0.431556,0.00782484
1068.73,0.436613,0.00785211
1069.68,0.447507,0.00795956
1070.63,0.43408,0.00780896
1071.58,0.442047,0.00787928
1072.53,0.446829,0.00790619
1073.48,0.444319,0.00789644
1074.44,0.449971,0.00794409
1075.39,0.452433,0.00792845
1076.34,0.456336,0.00797199
1077.3,0.444435,0.007889
1078.25,0.451466,0.00794138
1079.21,0.440409,0.0078184
1080.17,0.434146,0.00776127
1081.13,0.446351,0.00786216
1082.08,0.442469,0.00783798
1083.04,0.442444,0.00782452
1084.01,0.439206,0.00779044
1084.97,0.439561,0.00778891
1085.93,0.44191,0.00781301
1086.89,0.441115,0.00780279
1087.86,0.434456,0.00774749
1088.82,0.434756,0.00774023
1089.79,0.428961,0.00765943
1090.75,0.437166,0.00773887
1091.72,0.448131,0.00784247
1092.69,0.425857,0.00762042
1093.66,0.425608,0.00762119
1094.63,0.431791,0.00767522
1095.6,0.432089,0.00767623
1096.57,0.434879,0.00767852
1097.55,0.42558,0.00761168
1098.52,0.434935,0.00767347
1099.49,0.43017,0.00764232
1100.47,0.428045,0.00761094
1101.45,0.420013,0.00750974
1102.42,0.421685,0.00754676
1103.4,0.420429,0.00753091
1104.38,0.41463,0.00745512
1105.36,0.423182,0.00751523
1106.34,0.425154,0.00753099
1107.32,0.422896,0.0075204
1108.3,0.417571,0.00746211
1109.29,0.411032,0.0074039
1110.27,0.429348,0.00755763
1111.26,0.436981,0.00763121
1112.24,0.431161,0.00758045
1113.23,0.435848,0.00760871
1114.22,0.438728,0.0076375
1115.21,0.435589,0.00758889
1116.19,0.4432,0.0076508
1117.18,0.442948,0.00764123
1118.18,0.461198,0.00778877
1119.17,0.467609,0.0078486
1120.16,0.466452,0.00781799
1121.15,0.461833,0.00777972
1122.15,0.475767,0.00789619
1123.14,0.470593,0.00784832
1124.14,0.477695,0.00792492
1125.14,0.4953,0.00805935
1126.14,0.489876,0.00800673
1127.14,0.487939,0.00797343
1128.14,0.485776,0.00795472
1129.14,0.490369,0.00799074
1130.14,0.492262,0.00801
1131.14,0.483154,0.00794189
1132.14,0.486975,0.00794118
1133.15,0.487836,0.007948
1134.15,0.502547,0.00804569
1135.16,0.489816,0.00794967
1136.17,0.490664,0.00794095
1137.17,0.482442,0.00788161
1138.18,0.482752,0.00787491
1139.19,0.4829,0.00789007
1140.2,0.473241,0.0077893
1141.21,0.476554,0.00781718
1142.23,0.463406,0.00768637
1143.24,0.463542,0.00771336
1144.25,0.459914,0.00766359
1145.27,0.452722,0.00761215
1146.29,0.43603,0.00745692
1147.3,0.438903,0.00746762
1148.32,0.436858,0.00745088
1149.34,0.415884,0.00725618
1150.36,0.431626,0.00740246
1151.38,0.418212,0.00728736
1152.4,0.409592,0.00721004
1153.42,0.40925,0.00719424
1154.45,0.404434,0.00714483
1155.47,0.409036,0.00719973
1156.5,0.406423,0.0071421
1157.52,0.417285,0.00723776
1158.55,0.395859,0.00706324
1159.58,0.397412,0.00707839
1160.6,0.406051,0.00714155
1161.63,0.394052,0.0070341
1162.67,0.399619,0.00705903
1163.7,0.409047,0.0071574
1164.73,0.399334,0.00705615
1165.76,0.406473,0.00713595
1166.8,0.407098,0.007118
1167.83,0.403336,0.00709004
1168.87,0.400863,0.00705493
1169.9,0.394328,0.0069901
1170.94,0.39123,0.00696416
1171.98,0.396129,0.00700357
1173.02,0.410774,0.00711673
1174.06,0.409591,0.00709861
1175.1,0.399536,0.00701645
1176.15,0.39757,0.00700005
1177.19,0.395533,0.00697686
1178.23,0.398616,0.00699316
1179.28,0.388201,0.00690492
1180.32,0.3787,0.0068252
1181.37,0.383035,0.00685321
1182.42,0.382348,0.00684432
1183.47,0.379533,0.00681706
1184.52,0.381101,0.00683307
1185.57,0.377028,0.00677519
1186.62,0.376816,0.00677165
1187.67,0.37375,0.00673543
1188.73,0.37096,0.00670831
1189.78,0.377991,0.006795
1190.84,0.37829,0.00677442
1191.89,0.382821,0.00681958
1192.95,0.377947,0.00677815
1194.01,0.379546,0.00678433
1195.07,0.379693,0.00678733
1196.13,0.377457,0.00676752
1197.19,0.38187,0.00679621
1198.25,0.376772,0.00674208
1199.32,0.369803,0.0066853
1200.38,0.380447,0.00677997
1201.44,0.380305,0.00676845
1202.51,0.375515,0.0067311
1203.58,0.373871,0.00670505
1204.64,0.372321,0.00668689
1205.71,0.370698,0.00666952
1206.78,0.374508,0.00669059
1207.85,0.371235,0.00665073
1208.92,0.373364,0.00667102
1210,0.381973,0.006741
1211.07,0.37905,0.00673291
1212.14,0.365403,0.00661061
1213.22,0.379744,0.00673418
1214.3,0.383032,0.00674189
1215.37,0.38292,0.00672967
1216.45,0.377505,0.00668801
1217.53,0.378455,0.00669632
1218.61,0.381854,0.00672289
1219.69,0.379222,0.00669096
1220.77,0.373182,0.00663083
1221.86,0.368707,0.0065999
1222.94,0.367456,0.00658085
1224.03,0.37509,0.00663264
1225.11,0.381638,0.00671636
1226.2,0.370806,0.00661736
1227.29,0.374745,0.00664257
1228.38,0.37321,0.0066112
1229.47,0.361835,0.00650315
1230.56,0.375255,0.0066214
1231.65,0.36944,0.00657707
1232.74,0.367589,0.00656316
1233.83,0.379098,0.00666266
1234.93,0.373257,0.00660516
1236.02,0.371576,0.00659456
1237.12,0.374961,0.00661585
1238.22,0.373934,0.00660494
1239.32,0.371639,0.00657916
1240.42,0.377826,0.0066127
1241.52,0.378653,0.00661812
1242.62,0.385576,0.00670034
1243.72,0.392504,0.0067515
